ccode,country_name,year,value
52.0,Barbados,1984,37.27646631
56.0,Belgium,1984,71.82482638
84.0,Belize,1984,14.45081275
124.0,Canada,1984,167.62402092
196.0,Cyprus,1984,53.27484321
203.0,Czech Republic,1984,46.35871178
208.0,Denmark,1984,73.7533019
214.0,Dominican Republic,1984,9.64147767
242.0,Fiji,1984,27.99971256
246.0,Finland,1984,28.99323625
266.0,Gabon,1984,10.91338504
276.0,Germany,1984,108.44103283
300.0,Greece,1984,3.55313286
332.0,Haiti,1984,8.92030404
340.0,Honduras,1984,8.21913069
352.0,Iceland,1984,46.00974579
356.0,India,1984,3.05091321
372.0,Ireland,1984,77.83672684
392.0,Japan,1984,29.12030165
404.0,Kenya,1984,7.64997344
458.0,Malaysia,1984,19.95336004
480.0,Mauritius,1984,11.03867876
484.0,Mexico,1984,6.2122547
554.0,New Zealand,1984,72.82803345
562.0,Niger,1984,7.39918384
566.0,Nigeria,1984,5.50150932
578.0,Norway,1984,208.17615253
604.0,Peru,1984,7.2635478
646.0,Rwanda,1984,2.79199537
686.0,Senegal,1984,8.83125142
690.0,Seychelles,1984,11.83185401
410.0,South Korea,1984,19.3295285
144.0,Sri Lanka,1984,8.76743125
659.0,St. Kitts and Nevis,1984,24.75624937
662.0,St. Lucia,1984,11.55817531
740.0,Suriname,1984,12.29280918
748.0,Swaziland,1984,10.43759003
752.0,Sweden,1984,96.52145375
756.0,Switzerland,1984,90.19340348
270.0,The Gambia,1984,8.04587206
776.0,Tonga,1984,23.22186084
894.0,Zambia,1984,9.3660417
716.0,Zimbabwe,1984,11.21784158
12.0,Algeria,1985,16.99176569
36.0,Australia,1985,120.04521056
40.0,Austria,1985,46.52251678
52.0,Barbados,1985,37.30211254
56.0,Belgium,1985,71.89135719
84.0,Belize,1985,20.94632443
854.0,Burkina Faso,1985,17.44981893
108.0,Burundi,1985,4.34814434
124.0,Canada,1985,189.0887814
132.0,Cape Verde,1985,8.07417393
152.0,Chile,1985,10.47370631
156.0,China,1985,28.05687814
384.0,Cote d'Ivoire,1985,11.72147744
196.0,Cyprus,1985,60.91287274
203.0,Czech Republic,1985,42.76425385
246.0,Finland,1985,48.20326373
276.0,Germany,1985,133.32752662
300.0,Greece,1985,25.42008742
320.0,Guatemala,1985,13.5149961
340.0,Honduras,1985,17.67643263
352.0,Iceland,1985,48.05260708
356.0,India,1985,7.71573516
380.0,Italy,1985,92.36097014
392.0,Japan,1985,29.45892954
400.0,Jordan,1985,46.36832062
404.0,Kenya,1985,7.12891399
466.0,Mali,1985,4.68921537
480.0,Mauritius,1985,11.2744439
104.0,Myanmar,1985,4.57001842
554.0,New Zealand,1985,77.33806213
566.0,Nigeria,1985,2.55528831
578.0,Norway,1985,70.54796709
604.0,Peru,1985,7.02241451
620.0,Portugal,1985,12.58330678
642.0,Romania,1985,17.7664843
646.0,Rwanda,1985,3.08754464
690.0,Seychelles,1985,12.76603725
702.0,Singapore,1985,34.54237339
410.0,South Korea,1985,23.55481542
659.0,St. Kitts and Nevis,1985,11.33798116
662.0,St. Lucia,1985,16.48822694
764.0,Thailand,1985,11.32978951
776.0,Tonga,1985,21.59147799
780.0,Trinidad and Tobago,1985,115.73639696
858.0,Uruguay,1985,14.8282777
894.0,Zambia,1985,5.04165072
12.0,Algeria,1986,38.44322073
36.0,Australia,1986,112.83651451
40.0,Austria,1986,48.76751997
44.0,Bahamas,1986,29.89191787
50.0,Bangladesh,1986,7.38791466
52.0,Barbados,1986,46.44907226
56.0,Belgium,1986,70.77850045
84.0,Belize,1986,23.6037217
108.0,Burundi,1986,5.76511257
132.0,Cape Verde,1986,12.68335501
148.0,Chad,1986,6.31963003
152.0,Chile,1986,10.5625331
196.0,Cyprus,1986,58.20286523
203.0,Czech Republic,1986,43.00723857
208.0,Denmark,1986,148.31043278
246.0,Finland,1986,50.45762521
266.0,Gabon,1986,14.81518887
276.0,Germany,1986,140.13961043
308.0,Grenada,1986,17.49506882
328.0,Guyana,1986,18.4192045
340.0,Honduras,1986,14.95640118
352.0,Iceland,1986,48.18457967
356.0,India,1986,10.68919742
364.0,Iran,1986,16.78219207
380.0,Italy,1986,95.08561643
392.0,Japan,1986,30.44463785
400.0,Jordan,1986,36.03880418
404.0,Kenya,1986,7.31578744
466.0,Mali,1986,4.52008682
480.0,Mauritius,1986,17.68145051
104.0,Myanmar,1986,3.85558379
554.0,New Zealand,1986,94.29478107
562.0,Niger,1986,14.92549123
578.0,Norway,1986,84.59852063
608.0,Philippines,1986,10.87181499
620.0,Portugal,1986,13.3876211
694.0,Sierra Leone,1986,1.91365287
702.0,Singapore,1986,45.20243291
410.0,South Korea,1986,24.99640356
752.0,Sweden,1986,75.44623756
764.0,Thailand,1986,20.13433093
780.0,Trinidad and Tobago,1986,130.8689983
826.0,United Kingdom,1986,96.52592799
840.0,United States,1986,175.12171546
858.0,Uruguay,1986,23.58253834
862.0,Venezuela,1986,13.98926525
894.0,Zambia,1986,5.26935919
12.0,Algeria,1987,28.99338068
36.0,Australia,1987,112.45473327
40.0,Austria,1987,58.8410912
50.0,Bangladesh,1987,4.48100826
52.0,Barbados,1987,48.56482984
56.0,Belgium,1987,72.62545771
84.0,Belize,1987,22.71527653
68.0,Bolivia,1987,6.86263315
854.0,Burkina Faso,1987,16.73274452
140.0,Central African Republic,1987,1.85224042
156.0,China,1987,28.37162361
196.0,Cyprus,1987,73.48708701
203.0,Czech Republic,1987,43.25022328
208.0,Denmark,1987,155.21255171
246.0,Finland,1987,56.47624074
276.0,Germany,1987,146.80395291
340.0,Honduras,1987,19.00060891
348.0,Hungary,1987,39.66792378
352.0,Iceland,1987,68.10787888
356.0,India,1987,9.88794747
380.0,Italy,1987,96.60476952
392.0,Japan,1987,31.49977584
400.0,Jordan,1987,40.1638046
404.0,Kenya,1987,7.53913888
450.0,Madagascar,1987,6.40880031
480.0,Mauritius,1987,17.27826326
104.0,Myanmar,1987,3.164489
554.0,New Zealand,1987,108.5793196
562.0,Niger,1987,3.23718272
578.0,Norway,1987,92.06673557
604.0,Peru,1987,23.81197971
608.0,Philippines,1987,9.09379791
620.0,Portugal,1987,14.47081921
646.0,Rwanda,1987,3.92110219
694.0,Sierra Leone,1987,1.36491489
702.0,Singapore,1987,39.64303288
410.0,South Korea,1987,20.94625779
662.0,St. Lucia,1987,21.28190205
740.0,Suriname,1987,12.73724234
780.0,Trinidad and Tobago,1987,89.15081087
788.0,Tunisia,1987,24.7178723
840.0,United States,1987,188.99878958
858.0,Uruguay,1987,22.99419363
12.0,Algeria,1988,28.60977583
36.0,Australia,1988,122.46318006
40.0,Austria,1988,59.70496027
50.0,Bangladesh,1988,7.53078883
52.0,Barbados,1988,53.07278741
56.0,Belgium,1988,73.26948415
84.0,Belize,1988,24.51870889
204.0,Benin,1988,9.82437238
68.0,Bolivia,1988,5.28454076
854.0,Burkina Faso,1988,18.75518672
108.0,Burundi,1988,5.72121128
140.0,Central African Republic,1988,3.87302087
148.0,Chad,1988,3.64826555
156.0,China,1988,26.91800045
170.0,Colombia,1988,7.34890099
196.0,Cyprus,1988,71.180575
203.0,Czech Republic,1988,43.49320799
208.0,Denmark,1988,153.70424812
246.0,Finland,1988,63.98729022
276.0,Germany,1988,152.17953086
328.0,Guyana,1988,11.97605058
332.0,Haiti,1988,6.2886726
340.0,Honduras,1988,19.16379237
352.0,Iceland,1988,63.9483641
356.0,India,1988,8.50267447
380.0,Italy,1988,99.39067827
392.0,Japan,1988,32.07677773
400.0,Jordan,1988,46.8720937
404.0,Kenya,1988,7.3819686
458.0,Malaysia,1988,16.8981672
466.0,Mali,1988,5.51986167
480.0,Mauritius,1988,16.44648034
104.0,Myanmar,1988,2.31026755
554.0,New Zealand,1988,109.11396956
578.0,Norway,1988,99.55288501
604.0,Peru,1988,4.48263472
608.0,Philippines,1988,10.30555557
620.0,Portugal,1988,15.49308856
646.0,Rwanda,1988,3.82633897
694.0,Sierra Leone,1988,1.43720926
702.0,Singapore,1988,41.31541328
410.0,South Korea,1988,19.88024068
662.0,St. Lucia,1988,21.10176827
740.0,Suriname,1988,23.58796624
780.0,Trinidad and Tobago,1988,88.72508733
840.0,United States,1988,169.96747399
858.0,Uruguay,1988,24.98487762
894.0,Zambia,1988,7.43511309
12.0,Algeria,1989,25.06027943
36.0,Australia,1989,112.10096933
40.0,Austria,1989,61.66778783
50.0,Bangladesh,1989,4.84600268
52.0,Barbados,1989,50.19888233
56.0,Belgium,1989,76.3118118
84.0,Belize,1989,24.8940374
68.0,Bolivia,1989,4.8754751
854.0,Burkina Faso,1989,22.57349503
108.0,Burundi,1989,4.56608697
140.0,Central African Republic,1989,3.33065168
148.0,Chad,1989,5.6056023
156.0,China,1989,27.89731122
196.0,Cyprus,1989,64.33172445
203.0,Czech Republic,1989,43.49320799
208.0,Denmark,1989,158.86864162
222.0,El Salvador,1989,18.32881966
246.0,Finland,1989,71.6110997
266.0,Gabon,1989,12.19031641
276.0,Germany,1989,157.17033292
352.0,Iceland,1989,51.49093986
356.0,India,1989,10.55111467
380.0,Italy,1989,98.82409327
392.0,Japan,1989,32.77620451
404.0,Kenya,1989,7.5711967
426.0,Lesotho,1989,23.11596556
466.0,Mali,1989,8.10466008
480.0,Mauritius,1989,19.50326037
104.0,Myanmar,1989,4.48034733
554.0,New Zealand,1989,97.95697243
578.0,Norway,1989,107.10728861
608.0,Philippines,1989,12.53730474
646.0,Rwanda,1989,4.24021432
690.0,Seychelles,1989,12.37347549
702.0,Singapore,1989,43.56921968
410.0,South Korea,1989,31.66563374
144.0,Sri Lanka,1989,4.18845316
662.0,St. Lucia,1989,16.27642793
,Sudan,1989,3.89549796
740.0,Suriname,1989,11.67754612
788.0,Tunisia,1989,19.97169368
840.0,United States,1989,167.7009903
858.0,Uruguay,1989,23.87012748
894.0,Zambia,1989,6.47002485
12.0,Algeria,1990,27.99782627
36.0,Australia,1990,125.76108406
40.0,Austria,1990,67.07671851
44.0,Bahamas,1990,32.9426942
50.0,Bangladesh,1990,4.54601683
52.0,Barbados,1990,54.17518381
56.0,Belgium,1990,80.76052414
84.0,Belize,1990,41.89348764
68.0,Bolivia,1990,5.1491034
854.0,Burkina Faso,1990,18.48091533
148.0,Chad,1990,4.50605924
156.0,China,1990,29.51847108
170.0,Colombia,1990,15.54650392
384.0,Cote d'Ivoire,1990,21.72148096
196.0,Cyprus,1990,66.2931542
203.0,Czech Republic,1990,33.96339707
208.0,Denmark,1990,165.52473563
222.0,El Salvador,1990,17.64750008
246.0,Finland,1990,92.79002724
276.0,Germany,1990,108.16429075
340.0,Honduras,1990,16.58677526
352.0,Iceland,1990,47.89420803
356.0,India,1990,10.1721795
380.0,Italy,1990,111.07439772
392.0,Japan,1990,34.18651219
404.0,Kenya,1990,7.44317824
426.0,Lesotho,1990,12.9367335
466.0,Mali,1990,5.79129378
480.0,Mauritius,1990,27.06781458
104.0,Myanmar,1990,3.21022011
554.0,New Zealand,1990,98.94648514
578.0,Norway,1990,100.93158352
608.0,Philippines,1990,12.34288671
620.0,Portugal,1990,18.29277277
642.0,Romania,1990,30.20545842
646.0,Rwanda,1990,5.22010063
702.0,Singapore,1990,44.61892615
410.0,South Korea,1990,29.71557886
144.0,Sri Lanka,1990,3.63714959
662.0,St. Lucia,1990,28.22464854
,Sudan,1990,2.29094797
740.0,Suriname,1990,9.561512
768.0,Togo,1990,28.39218907
780.0,Trinidad and Tobago,1990,78.2285264
788.0,Tunisia,1990,18.94255822
826.0,United Kingdom,1990,122.92593214
840.0,United States,1990,186.36938138
858.0,Uruguay,1990,18.22083117
862.0,Venezuela,1990,11.26095089
894.0,Zambia,1990,12.48707079
12.0,Algeria,1991,29.14591114
36.0,Australia,1991,128.2521312
40.0,Austria,1991,71.54144741
52.0,Barbados,1991,49.11433757
56.0,Belgium,1991,122.1909134
84.0,Belize,1991,38.39749059
854.0,Burkina Faso,1991,18.48478151
140.0,Central African Republic,1991,4.19900982
148.0,Chad,1991,2.95074269
156.0,China,1991,28.72472223
196.0,Cyprus,1991,69.3852057
203.0,Czech Republic,1991,28.4025884
208.0,Denmark,1991,170.35773125
222.0,El Salvador,1991,13.05366225
246.0,Finland,1991,96.35655545
266.0,Gabon,1991,15.56481752
276.0,Germany,1991,131.91253802
340.0,Honduras,1991,10.40008015
352.0,Iceland,1991,52.07626523
356.0,India,1991,10.55875787
380.0,Italy,1991,117.04741461
392.0,Japan,1991,35.02322092
404.0,Kenya,1991,7.14662406
480.0,Mauritius,1991,31.63120233
104.0,Myanmar,1991,3.09983048
554.0,New Zealand,1991,105.52597416
578.0,Norway,1991,99.2871659
604.0,Peru,1991,24.32289474
608.0,Philippines,1991,13.93812221
642.0,Romania,1991,42.08325164
646.0,Rwanda,1991,4.01655467
690.0,Seychelles,1991,18.52212837
702.0,Singapore,1991,49.8092789
410.0,South Korea,1991,36.24525949
144.0,Sri Lanka,1991,4.92550627
662.0,St. Lucia,1991,28.24158485
,Sudan,1991,2.0422993
740.0,Suriname,1991,12.79464736
764.0,Thailand,1991,22.08982635
788.0,Tunisia,1991,22.29573876
792.0,Turkey,1991,27.71572301
826.0,United Kingdom,1991,110.31774509
840.0,United States,1991,201.56544109
858.0,Uruguay,1991,28.43778148
894.0,Zambia,1991,16.73023668
12.0,Algeria,1992,41.34995753
36.0,Australia,1992,147.55848058
40.0,Austria,1992,73.51215775
50.0,Bangladesh,1992,5.98127378
52.0,Barbados,1992,48.35031509
56.0,Belgium,1992,133.13772857
84.0,Belize,1992,40.37005843
68.0,Bolivia,1992,9.50673611
140.0,Central African Republic,1992,3.96672915
156.0,China,1992,30.33478569
384.0,Cote d'Ivoire,1992,19.25370612
196.0,Cyprus,1992,79.74373615
203.0,Czech Republic,1992,30.07583953
208.0,Denmark,1992,161.2867027
222.0,El Salvador,1992,18.27365706
246.0,Finland,1992,80.55928099
266.0,Gabon,1992,12.05008703
276.0,Germany,1992,142.09171198
340.0,Honduras,1992,16.83339014
352.0,Iceland,1992,57.21189799
380.0,Italy,1992,118.65259911
392.0,Japan,1992,36.70430472
400.0,Jordan,1992,34.20388045
480.0,Mauritius,1992,37.11746958
104.0,Myanmar,1992,2.30671144
578.0,Norway,1992,93.57488658
608.0,Philippines,1992,13.32704495
620.0,Portugal,1992,19.79259569
642.0,Romania,1992,30.34316737
643.0,Russia,1992,33.48244192
686.0,Senegal,1992,11.75219335
694.0,Sierra Leone,1992,3.28572913
702.0,Singapore,1992,46.44207042
410.0,South Korea,1992,41.54669251
144.0,Sri Lanka,1992,6.57445243
760.0,Syria,1992,12.69852768
788.0,Tunisia,1992,22.08464675
792.0,Turkey,1992,28.60395658
826.0,United Kingdom,1992,111.15896714
840.0,United States,1992,183.03993392
36.0,Australia,1993,175.66912262
40.0,Austria,1993,84.38914309
50.0,Bangladesh,1993,7.34075444
52.0,Barbados,1993,45.4899489
56.0,Belgium,1993,147.58894032
84.0,Belize,1993,47.20003521
68.0,Bolivia,1993,9.02928332
140.0,Central African Republic,1993,5.26957657
156.0,China,1993,25.62749277
196.0,Cyprus,1993,89.57719104
203.0,Czech Republic,1993,26.5561527
246.0,Finland,1993,87.4009387
276.0,Germany,1993,154.35466714
288.0,Ghana,1993,8.8616877
308.0,Grenada,1993,26.49684204
340.0,Honduras,1993,12.97080456
352.0,Iceland,1993,88.31320986
356.0,India,1993,7.92084444
380.0,Italy,1993,115.49576989
392.0,Japan,1993,37.84737463
400.0,Jordan,1993,29.75222355
454.0,Malawi,1993,2.88764152
458.0,Malaysia,1993,30.95776318
480.0,Mauritius,1993,29.06524925
104.0,Myanmar,1993,2.33967096
566.0,Nigeria,1993,10.30929847
578.0,Norway,1993,98.22856442
604.0,Peru,1993,10.36825865
620.0,Portugal,1993,20.74149159
642.0,Romania,1993,24.29903885
643.0,Russia,1993,25.96562971
694.0,Sierra Leone,1993,4.22227792
702.0,Singapore,1993,49.39449621
710.0,South Africa,1993,16.65117878
410.0,South Korea,1993,37.42811529
144.0,Sri Lanka,1993,5.31149248
740.0,Suriname,1993,1.57081293
748.0,Swaziland,1993,9.19050363
760.0,Syria,1993,10.36337648
764.0,Thailand,1993,20.68677861
788.0,Tunisia,1993,21.923744
800.0,Uganda,1993,9.54664948
826.0,United Kingdom,1993,95.72470532
840.0,United States,1993,208.28757258
858.0,Uruguay,1993,35.62178165
36.0,Australia,1994,124.09914973
40.0,Austria,1994,89.97668834
52.0,Barbados,1994,52.57745088
56.0,Belgium,1994,153.26023858
84.0,Belize,1994,46.60410027
68.0,Bolivia,1994,12.35945837
156.0,China,1994,14.51488549
384.0,Cote d'Ivoire,1994,15.79546255
196.0,Cyprus,1994,87.89852688
203.0,Czech Republic,1994,29.02944447
818.0,Egypt,1994,9.22934063
246.0,Finland,1994,89.42589196
276.0,Germany,1994,163.0855417
340.0,Honduras,1994,9.25597326
352.0,Iceland,1994,93.83201343
356.0,India,1994,10.46051719
380.0,Italy,1994,117.42524185
392.0,Japan,1994,39.03364698
400.0,Jordan,1994,24.40668502
450.0,Madagascar,1994,4.91741302
454.0,Malawi,1994,3.17716963
480.0,Mauritius,1994,34.44850812
104.0,Myanmar,1994,1.8951942
566.0,Nigeria,1994,12.52164431
578.0,Norway,1994,84.87201054
604.0,Peru,1994,30.44712511
608.0,Philippines,1994,14.98137952
620.0,Portugal,1994,21.13338437
642.0,Romania,1994,28.75710222
643.0,Russia,1994,18.84636642
694.0,Sierra Leone,1994,6.19898624
702.0,Singapore,1994,50.80319751
710.0,South Africa,1994,16.87520149
410.0,South Korea,1994,45.22200595
144.0,Sri Lanka,1994,8.00183467
670.0,St. Vincent and the Grenadines,1994,21.05260464
760.0,Syria,1994,11.95222358
764.0,Thailand,1994,27.68903115
788.0,Tunisia,1994,18.17883428
826.0,United Kingdom,1994,91.65193912
840.0,United States,1994,183.49399706
858.0,Uruguay,1994,36.29386569
36.0,Australia,1995,118.84997094
40.0,Austria,1995,104.13859084
50.0,Bangladesh,1995,8.39065529
52.0,Barbados,1995,47.82662683
56.0,Belgium,1995,156.03238072
68.0,Bolivia,1995,10.46941077
140.0,Central African Republic,1995,3.57426288
156.0,China,1995,14.244625
196.0,Cyprus,1995,94.31907188
203.0,Czech Republic,1995,33.59256822
818.0,Egypt,1995,9.44818982
222.0,El Salvador,1995,22.46521383
308.0,Grenada,1995,28.50117076
340.0,Honduras,1995,10.24600883
348.0,Hungary,1995,38.37412835
352.0,Iceland,1995,108.35839759
356.0,India,1995,14.11714486
380.0,Italy,1995,97.20591046
400.0,Jordan,1995,23.43225294
442.0,Luxembourg,1995,129.25436937
450.0,Madagascar,1995,6.13285711
480.0,Mauritius,1995,36.03386771
104.0,Myanmar,1995,1.69531641
558.0,Nicaragua,1995,0.78768646
566.0,Nigeria,1995,5.3965006
578.0,Norway,1995,87.49253185
608.0,Philippines,1995,13.82465041
642.0,Romania,1995,16.97109306
643.0,Russia,1995,9.59969095
694.0,Sierra Leone,1995,1.88204919
702.0,Singapore,1995,37.94691884
410.0,South Korea,1995,44.19335627
144.0,Sri Lanka,1995,6.93736746
670.0,St. Vincent and the Grenadines,1995,18.72652895
740.0,Suriname,1995,4.22652778
760.0,Syria,1995,12.37862765
764.0,Thailand,1995,25.50367053
768.0,Togo,1995,14.70093877
826.0,United Kingdom,1995,132.97582208
840.0,United States,1995,178.58311175
858.0,Uruguay,1995,33.41870697
894.0,Zambia,1995,4.57892525
36.0,Australia,1996,132.80751402
40.0,Austria,1996,108.84596879
50.0,Bangladesh,1996,7.55380194
56.0,Belgium,1996,159.5065728
68.0,Bolivia,1996,8.63409341
140.0,Central African Republic,1996,4.11491584
156.0,China,1996,14.74650429
384.0,Cote d'Ivoire,1996,19.15525911
196.0,Cyprus,1996,78.47067259
203.0,Czech Republic,1996,34.81673692
818.0,Egypt,1996,6.13997152
222.0,El Salvador,1996,16.24653428
246.0,Finland,1996,104.3492648
348.0,Hungary,1996,30.24069608
352.0,Iceland,1996,107.25092048
356.0,India,1996,12.66372291
380.0,Italy,1996,103.49766926
392.0,Japan,1996,41.81164665
454.0,Malawi,1996,5.50397031
480.0,Mauritius,1996,35.44110271
484.0,Mexico,1996,6.35156051
104.0,Myanmar,1996,1.58688972
558.0,Nicaragua,1996,0.62853329
578.0,Norway,1996,89.17628594
604.0,Peru,1996,22.22874255
620.0,Portugal,1996,31.41244323
642.0,Romania,1996,15.57491599
694.0,Sierra Leone,1996,0.83672747
702.0,Singapore,1996,37.02326762
410.0,South Korea,1996,46.82090341
144.0,Sri Lanka,1996,5.63263561
670.0,St. Vincent and the Grenadines,1996,21.75961941
780.0,Trinidad and Tobago,1996,42.25640196
826.0,United Kingdom,1996,129.12077278
840.0,United States,1996,162.64783996
894.0,Zambia,1996,13.15489056
40.0,Austria,1997,110.68415465
50.0,Bangladesh,1997,11.56160701
56.0,Belgium,1997,163.8637235
68.0,Bolivia,1997,13.28039215
124.0,Canada,1997,122.78733617
140.0,Central African Republic,1997,4.65537054
148.0,Chad,1997,3.62842374
156.0,China,1997,20.24962272
384.0,Cote d'Ivoire,1997,18.30226925
196.0,Cyprus,1997,85.05774873
203.0,Czech Republic,1997,40.30298797
818.0,Egypt,1997,7.56680787
222.0,El Salvador,1997,17.28097563
246.0,Finland,1997,119.72208249
340.0,Honduras,1997,15.52436979
348.0,Hungary,1997,32.30842128
356.0,India,1997,6.49810921
380.0,Italy,1997,107.26316972
392.0,Japan,1997,43.52020573
480.0,Mauritius,1997,40.79085452
484.0,Mexico,1997,6.95169867
104.0,Myanmar,1997,1.3325441
558.0,Nicaragua,1997,2.20971822
566.0,Nigeria,1997,14.06536094
578.0,Norway,1997,93.4870144
604.0,Peru,1997,22.92977798
620.0,Portugal,1997,34.08433291
642.0,Romania,1997,10.19528543
702.0,Singapore,1997,34.47637333
410.0,South Korea,1997,52.56757685
144.0,Sri Lanka,1997,9.24792838
826.0,United Kingdom,1997,133.58936707
840.0,United States,1997,165.4409274
862.0,Venezuela,1997,12.8307148
36.0,Australia,1998,167.91451307
40.0,Austria,1998,113.15750288
50.0,Bangladesh,1998,9.67651715
56.0,Belgium,1998,179.67949648
854.0,Burkina Faso,1998,15.04359383
124.0,Canada,1998,118.11529982
148.0,Chad,1998,12.34997884
156.0,China,1998,22.41747705
203.0,Czech Republic,1998,43.41356413
818.0,Egypt,1998,6.95502936
246.0,Finland,1998,107.57654352
328.0,Guyana,1998,21.94342626
348.0,Hungary,1998,40.40831643
356.0,India,1998,6.65627748
380.0,Italy,1998,110.62979233
392.0,Japan,1998,43.88841368
454.0,Malawi,1998,5.41632132
480.0,Mauritius,1998,46.15646979
484.0,Mexico,1998,7.80404461
104.0,Myanmar,1998,1.05875773
558.0,Nicaragua,1998,2.93488105
578.0,Norway,1998,99.0424757
604.0,Peru,1998,20.26321941
620.0,Portugal,1998,35.514226
642.0,Romania,1998,12.52231713
702.0,Singapore,1998,35.04758421
410.0,South Korea,1998,30.51389748
144.0,Sri Lanka,1998,13.06898727
670.0,St. Vincent and the Grenadines,1998,22.14371065
826.0,United Kingdom,1998,134.74686851
840.0,United States,1998,173.03951218
40.0,Austria,1999,111.96315466
56.0,Belgium,1999,188.9668334
68.0,Bolivia,1999,15.75186363
854.0,Burkina Faso,1999,16.52819655
124.0,Canada,1999,138.39210322
148.0,Chad,1999,20.34025645
196.0,Cyprus,1999,95.76120511
203.0,Czech Republic,1999,56.63520791
818.0,Egypt,1999,7.01686223
222.0,El Salvador,1999,26.75389529
246.0,Finland,1999,113.23438668
328.0,Guyana,1999,16.55546934
348.0,Hungary,1999,50.39309526
356.0,India,1999,7.81098153
380.0,Italy,1999,123.08366047
392.0,Japan,1999,44.73980779
450.0,Madagascar,1999,8.07513499
454.0,Malawi,1999,3.02022873
480.0,Mauritius,1999,54.16060189
484.0,Mexico,1999,9.30210033
104.0,Myanmar,1999,1.04259441
558.0,Nicaragua,1999,2.59959759
578.0,Norway,1999,114.88518221
604.0,Peru,1999,16.11587105
620.0,Portugal,1999,36.67688762
642.0,Romania,1999,12.89200467
643.0,Russia,1999,6.7632444
702.0,Singapore,1999,34.68085787
410.0,South Korea,1999,44.00337023
144.0,Sri Lanka,1999,12.63219108
659.0,St. Kitts and Nevis,1999,15.13773207
670.0,St. Vincent and the Grenadines,1999,22.25904404
780.0,Trinidad and Tobago,1999,51.53859512
826.0,United Kingdom,1999,138.50203442
840.0,United States,1999,211.8623681
36.0,Australia,2000,155.1967398
40.0,Austria,2000,118.55955732
44.0,Bahamas,2000,63.23910645
56.0,Belgium,2000,193.60685044
854.0,Burkina Faso,2000,18.97776878
124.0,Canada,2000,120.19069823
196.0,Cyprus,2000,90.69081326
203.0,Czech Republic,2000,63.33231311
818.0,Egypt,2000,16.99782999
222.0,El Salvador,2000,24.62008116
246.0,Finland,2000,144.97950959
328.0,Guyana,2000,21.7369939
348.0,Hungary,2000,38.14475297
356.0,India,2000,7.0080919
380.0,Italy,2000,125.67739701
392.0,Japan,2000,44.98791786
450.0,Madagascar,2000,6.13223849
454.0,Malawi,2000,4.34951475
480.0,Mauritius,2000,44.80655993
484.0,Mexico,2000,11.12947061
104.0,Myanmar,2000,3.92971126
558.0,Nicaragua,2000,2.18251375
578.0,Norway,2000,117.19851606
604.0,Peru,2000,18.56503204
620.0,Portugal,2000,37.70266369
642.0,Romania,2000,9.57815689
643.0,Russia,2000,8.86514131
702.0,Singapore,2000,38.54312233
410.0,South Korea,2000,36.23629138
144.0,Sri Lanka,2000,13.28044077
659.0,St. Kitts and Nevis,2000,17.15635234
780.0,Trinidad and Tobago,2000,53.24013969
826.0,United Kingdom,2000,151.09052763
840.0,United States,2000,196.66654979
40.0,Austria,2001,101.94836809
56.0,Belgium,2001,198.50660701
124.0,Canada,2001,121.29895404
196.0,Cyprus,2001,92.93913094
203.0,Czech Republic,2001,62.30571617
222.0,El Salvador,2001,24.48049742
246.0,Finland,2001,20.42379108
348.0,Hungary,2001,41.80163824
352.0,Iceland,2001,136.59439482
356.0,India,2001,6.81141981
380.0,Italy,2001,0.06141875
454.0,Malawi,2001,3.06526212
480.0,Mauritius,2001,41.72323138
484.0,Mexico,2001,11.94891524
104.0,Myanmar,2001,3.75842999
558.0,Nicaragua,2001,2.13878024
578.0,Norway,2001,142.94242737
604.0,Peru,2001,16.85646936
642.0,Romania,2001,12.98717691
702.0,Singapore,2001,37.55375696
410.0,South Korea,2001,31.67290519
826.0,United Kingdom,2001,167.33439702
840.0,United States,2001,204.20034428
862.0,Venezuela,2001,3.98418934
36.0,Australia,2002,120.27417761
40.0,Austria,2002,104.79063955
56.0,Belgium,2002,201.47036763
124.0,Canada,2002,126.47079949
196.0,Cyprus,2002,97.36023122
203.0,Czech Republic,2002,71.52983076
222.0,El Salvador,2002,32.73204326
246.0,Finland,2002,113.72642447
348.0,Hungary,2002,48.94724712
352.0,Iceland,2002,138.73833103
380.0,Italy,2002,123.73582869
400.0,Jordan,2002,27.21412784
442.0,Luxembourg,2002,139.25298291
454.0,Malawi,2002,4.6759265
480.0,Mauritius,2002,44.35164677
484.0,Mexico,2002,11.73154796
104.0,Myanmar,2002,3.27116274
558.0,Nicaragua,2002,2.60244047
586.0,Pakistan,2002,9.56027683
604.0,Peru,2002,17.4217952
608.0,Philippines,2002,20.33156809
620.0,Portugal,2002,37.30226065
642.0,Romania,2002,15.44407701
702.0,Singapore,2002,35.7593559
410.0,South Korea,2002,35.09912412
670.0,St. Vincent and the Grenadines,2002,19.73141744
158.0,Taiwan,2002,38.27213705
840.0,United States,2002,209.72951522
716.0,Zimbabwe,2002,4.101823
56.0,Belgium,2003,200.67133306
124.0,Canada,2003,119.13693234
196.0,Cyprus,2003,105.94089689
203.0,Czech Republic,2003,64.58148087
208.0,Denmark,2003,332.40119717
246.0,Finland,2003,122.36320972
348.0,Hungary,2003,54.41039485
